15,3,12,118,11,11,1,1,1
15,4,39,116,12,11,1,1,1
15,5,41,131,11,11,1,1,1
15,6,75,157,11,9,1,1,1
15,7,103,169,12,10,1,1,1
15,8,135,179,11,10,1,1,1
15,9,156,209,11,11,1,1,1
15,10,200,223,10,9,1,1,1
15,11,211,239,10,9,1,1,1
15,12,223,252,9,9,1,1,1
15,13,243,248,11,10,1,1,1
15,14,273,285,10,10,1,1,1
15,15,320,301,9,9,1,1,1
15,16,323,310,15,16,1,1,1
15,17,320,321,8,9,1,1,1
15,18,348,331,11,11,1,1,1
15,19,351,344,9,10,1,1,1
15,20,371,353,9,9,1,1,1
15,21,394,394,11,12,1,1,1
15,22,416,425,10,10,1,1,1
15,23,427,425,11,11,1,1,1
15,24,424,435,9,10,1,1,1
15,25,453,465,9,9,1,1,1
15,26,475,465,10,11,1,1,1
15,27,465,473,9,10,1,1,1
15,28,473,489,8,9,1,1,1
15,29,500,521,9,11,1,1,1
15,30,520,572,10,11,1,1,1
15,31,534,578,9,10,1,1,1
15,32,544,595,8,9,1,1,1
15,33,542,602,10,10,1,1,1
15,34,558,631,10,10,1,1,1
15,35,575,647,10,10,1,1,1
15,36,567,648,9,11,1,1,1
15,37,575,663,8,10,1,1,1
15,38,588,680,8,10,1,1,1
15,39,605,706,9,8,1,1,1
15,40,608,718,9,9,1,1,1
15,41,617,727,10,10,1,1,1
15,42,626,761,10,12,1,1,1
15,43,663,824,9,10,1,1,1
15,44,679,854,8,10,1,1,1
15,45,689,874,10,12,1,1,1
15,46,698,899,9,11,1,1,1
15,48,747,986,10,9,1,1,1
15,90,199,213,12,10,1,1,1
15,91,255,259,7,9,1,1,1
15,92,277,277,8,10,1,1,1
15,93,580,654,9,10,1,1,1
15,94,626,742,8,9,1,1,1
15,95,667,821,7,9,1,1,1
15,96,724,931,10,10,1,1,1
15,102,680,845,7,9,1,1,1
15,109,416,417,8,9,1,1,1
15,121,714,987,15,20,1,1,1
15,122,714,969,8,8,1,1,1
15,123,703,963,10,10,1,1,1
15,124,709,967,9,9,1,1,1
15,125,692,941,8,8,1,1,1
15,126,680,912,10,9,1,1,1
15,127,686,908,9,9,1,1,1
15,128,668,907,9,9,1,1,1
15,129,676,899,9,10,1,1,1
15,130,664,891,8,9,1,1,1
15,131,669,884,9,10,1,1,1
15,132,663,863,8,9,1,1,1
15,133,641,847,10,12,1,1,1
15,134,641,830,9,10,1,1,1
15,135,648,834,8,10,1,1,1
15,136,630,816,9,11,1,1,1
15,137,622,793,10,9,1,1,1
15,138,587,752,13,17,1,1,1
15,702,715,649,10,10,1,1,1
15,139,576,731,10,8,1,1,1
15,140,579,719,9,10,1,1,1
15,141,550,655,7,8,1,1,1
