15,36,280,669,9,10,0,0,1
15,37,277,673,9,9,0,0,1
15,61,312,722,10,10,0,0,1
15,1,236,48,10,11,0,0,1
15,2,232,60,9,13,0,0,1
15,3,275,15,10,12,0,0,1
15,4,175,69,9,9,0,0,1
15,6,222,107,10,11,0,0,1
15,7,218,125,11,11,0,0,1
15,8,249,76,8,11,0,0,1
15,9,215,166,9,11,0,0,1
15,10,228,189,10,11,0,0,1
15,11,250,115,8,11,0,0,1
15,12,213,241,10,11,0,0,1
15,13,208,255,10,12,0,0,1
15,14,208,284,9,12,0,0,1
15,15,205,308,10,11,0,0,1
15,16,206,342,10,11,0,0,1
15,17,236,226,11,10,0,0,1
15,18,240,256,9,9,0,0,1
15,19,270,229,11,11,0,0,1
15,20,203,163,7,8,0,0,1
15,21,183,307,9,10,0,0,1
15,22,172,349,9,10,0,0,1
15,23,242,317,11,13,0,0,1
15,24,240,324,9,12,0,0,1
15,25,215,450,10,12,0,0,1
15,26,236,470,9,13,0,0,1
15,27,217,467,11,11,0,0,1
15,28,215,481,10,10,0,0,1
15,29,237,524,10,11,0,0,1
15,30,220,509,10,10,0,0,1
15,31,219,525,10,11,0,0,1
15,32,254,588,10,10,0,0,1
15,33,259,613,11,14,0,0,1
15,34,259,629,12,17,0,0,1
15,35,228,616,10,11,0,0,1
15,38,226,603,9,10,0,0,1
15,39,232,430,9,12,0,0,1
15,40,280,728,10,10,0,0,1
15,41,316,822,10,12,0,0,1
15,42,322,839,10,11,0,0,1
15,43,351,839,8,10,0,0,1
15,44,390,918,9,9,0,0,1
15,45,407,936,11,12,0,0,1
15,46,390,945,10,9,0,0,1
15,47,416,959,11,11,0,0,1
15,48,381,925,10,9,0,0,1
15,50,440,896,10,12,0,0,1
15,51,403,894,11,12,0,0,1
15,52,389,866,10,10,0,0,1
15,53,413,851,12,11,0,0,1
15,54,412,839,10,9,0,0,1
15,55,379,856,10,11,0,0,1
15,56,351,808,10,11,0,0,1
15,57,333,769,10,11,0,0,1
15,58,335,764,10,10,0,0,1
15,59,390,793,10,10,0,0,1
15,60,363,757,11,12,0,0,1
15,62,297,678,9,10,0,0,1
15,63,301,663,9,9,0,0,1
15,65,320,602,12,18,0,0,1
15,66,315,565,11,15,0,0,1
15,67,307,535,10,12,0,0,1
15,68,305,528,8,9,0,0,1
15,69,312,566,9,9,0,0,1
15,70,264,560,9,10,0,0,1
15,71,252,521,11,11,0,0,1
15,72,289,440,10,13,0,0,1
15,73,246,423,11,12,0,0,1
15,74,279,367,9,10,0,0,1
15,75,377,6,11,10,0,0,1
15,76,435,27,12,10,0,0,1
15,77,458,39,10,10,0,0,1
15,78,481,41,11,9,0,0,1
15,79,504,52,10,9,0,0,1
15,80,524,57,11,9,0,0,1
15,81,538,59,13,11,0,0,1
15,82,547,69,10,10,0,0,1
15,83,566,67,11,10,0,0,1
15,84,574,78,12,10,0,0,1
15,85,617,92,10,9,0,0,1
15,86,578,64,16,14,0,0,1
15,87,643,102,10,10,0,0,1
15,88,654,111,11,10,0,0,1
15,89,672,102,12,10,0,0,1
15,90,770,158,12,9,0,0,1
15,91,785,164,11,10,0,0,1
15,92,801,158,10,9,0,0,1
15,93,815,162,10,9,0,0,1
15,94,881,204,11,9,0,0,1
15,95,863,185,12,10,0,0,1
