15,0,174,85,6,6,1,1,1
15,5,392,391,5,8,1,1,1
15,12,208,4,8,10,1,1,1
15,18,200,7,5,6,1,1,1
15,153,158,32,7,10,1,1,1
15,154,171,71,6,8,1,1,1
15,155,177,42,5,9,1,1,1
15,156,177,100,6,9,1,1,1
15,157,177,122,7,10,1,1,1
15,158,182,151,6,10,1,1,1
15,159,192,177,7,9,1,1,1
15,160,192,198,6,10,1,1,1
15,161,234,327,7,10,1,1,1
15,162,389,210,11,6,1,1,1
15,163,249,378,6,10,1,1,1
15,164,198,330,5,7,1,1,1
15,165,197,25,6,7,1,1,1
15,166,199,21,6,6,1,1,1
15,167,206,52,5,8,1,1,1
15,168,213,90,6,8,1,1,1
15,169,220,27,11,31,1,1,1
15,170,228,89,5,11,1,1,1
15,171,227,134,6,8,1,1,1
15,172,231,128,6,9,1,1,1
15,173,257,173,5,12,1,1,1
15,174,240,191,5,10,1,1,1
15,175,252,274,6,9,1,1,1
15,176,261,293,6,8,1,1,1
15,177,269,307,7,9,1,1,1
15,178,267,321,6,9,1,1,1
15,179,277,353,7,9,1,1,1
15,180,287,363,6,10,1,1,1
15,181,285,396,4,5,1,1,1
15,182,289,392,4,9,1,1,1
15,184,323,366,6,9,1,1,1
15,185,325,333,6,10,1,1,1
15,186,317,319,6,9,1,1,1
15,187,324,304,6,9,1,1,1
15,188,255,51,8,19,1,1,1
15,189,251,92,7,10,1,1,1
15,190,260,98,6,11,1,1,1
15,191,300,376,7,10,1,1,1
15,192,277,268,7,11,1,1,1
15,193,262,273,5,8,1,1,1
15,194,278,297,6,10,1,1,1
20,0,174,86,6,6,1,1,1
20,1,155,1,6,5,1,1,1
20,5,392,388,5,7,1,1,1
20,12,210,10,7,11,1,1,1
20,18,201,12,5,7,1,1,1
20,153,159,34,6,9,1,1,1
20,154,171,72,6,7,1,1,1
20,155,176,39,6,8,1,1,1
20,156,177,102,7,8,1,1,1
20,157,177,124,7,9,1,1,1
20,158,183,153,6,10,1,1,1
20,159,193,180,6,9,1,1,1
20,160,193,202,6,7,1,1,1
20,161,233,324,7,10,1,1,1
20,162,391,209,10,7,1,1,1
20,163,248,375,6,10,1,1,1
20,164,198,331,5,7,1,1,1
20,165,198,31,6,6,1,1,1
20,166,200,26,6,7,1,1,1
20,167,207,58,6,9,1,1,1
20,168,215,95,5,9,1,1,1
20,169,222,33,11,32,1,1,1
20,170,229,96,6,11,1,1,1
20,171,228,139,6,8,1,1,1
20,172,233,133,5,9,1,1,1
20,173,258,180,6,12,1,1,1
20,174,241,195,5,9,1,1,1
20,175,254,279,5,10,1,1,1
20,176,262,298,6,8,1,1,1
20,177,271,313,6,9,1,1,1
20,178,268,326,6,9,1,1,1
20,179,278,358,7,10,1,1,1
20,180,289,370,6,10,1,1,1
20,184,321,360,6,8,1,1,1
20,185,324,327,5,10,1,1,1
20,186,316,313,6,9,1,1,1
20,187,323,299,6,9,1,1,1
20,188,254,46,8,19,1,1,1
20,189,250,85,7,11,1,1,1
20,190,258,91,7,11,1,1,1
20,191,301,382,7,9,1,1,1
20,192,279,275,6,11,1,1,1
20,193,263,279,5,8,1,1,1
20,194,279,303,7,11,1,1,1
25,0,175,87,6,7,1,1,1
25,1,156,1,6,10,1,1,1
25,5,391,384,5,8,1,1,1
25,12,211,16,7,11,1,1,1
25,18,202,18,5,7,1,1,1
25,153,159,36,6,9,1,1,1
25,154,171,72,6,8,1,1,1
25,155,176,36,5,8,1,1,1
25,156,177,104,7,8,1,1,1
25,157,178,126,7,9,1,1,1
25,158,183,155,7,10,1,1,1
25,159,193,183,7,9,1,1,1
25,160,193,205,7,7,1,1,1
25,161,233,321,6,9,1,1,1
25,162,397,210,4,6,1,1,1
25,163,247,372,7,10,1,1,1
25,164,198,330,5,8,1,1,1
25,165,199,36,6,6,1,1,1
25,166,202,32,5,6,1,1,1
25,167,208,64,6,9,1,1,1
25,168,216,101,6,9,1,1,1
25,169,223,40,11,32,1,1,1
25,170,231,103,6,11,1,1,1
25,171,229,144,6,9,1,1,1
25,172,234,139,5,8,1,1,1
25,173,259,186,6,12,1,1,1
25,175,255,285,6,9,1,1,1
25,176,263,303,6,8,1,1,1
25,177,272,318,6,10,1,1,1
25,178,269,331,6,9,1,1,1
25,179,279,364,7,9,1,1,1
25,180,290,377,5,9,1,1,1
25,184,320,354,6,8,1,1,1
25,185,322,321,6,9,1,1,1
25,186,315,306,5,9,1,1,1
25,187,322,293,6,9,1,1,1
25,188,253,41,8,17,1,1,1
25,189,249,78,6,11,1,1,1
25,190,257,84,6,10,1,1,1
25,191,303,389,7,8,1,1,1
25,192,280,282,6,11,1,1,1
25,193,265,284,5,8,1,1,1
25,194,280,309,7,11,1,1,1
30,0,175,88,6,7,1,1,1
30,1,157,4,6,10,1,1,1
30,4,169,249,9,5,1,1,1
30,5,390,380,5,8,1,1,1
30,7,258,253,6,9,1,1,1
30,12,213,23,6,10,1,1,1
30,13,203,3,7,7,1,1,1
30,15,327,393,7,8,1,1,1
30,18,203,24,6,7,1,1,1
30,153,159,37,7,9,1,1,1
30,154,171,73,6,8,1,1,1
30,155,175,32,5,8,1,1,1
30,156,178,105,6,9,1,1,1
30,157,178,128,7,9,1,1,1
30,158,184,158,6,9,1,1,1
30,159,194,186,6,9,1,1,1
30,161,232,317,7,10,1,1,1
30,163,247,369,6,10,1,1,1
30,164,198,331,5,8,1,1,1
30,165,201,41,5,7,1,1,1
30,166,203,37,5,6,1,1,1
30,167,209,70,6,8,1,1,1
30,168,217,107,6,8,1,1,1
30,169,224,46,11,32,1,1,1
30,170,232,109,6,10,1,1,1
30,171,230,149,6,8,1,1,1
30,172,235,144,6,8,1,1,1
30,173,260,192,6,9,1,1,1
30,175,256,290,6,10,1,1,1
30,176,264,306,6,9,1,1,1
30,177,273,324,6,9,1,1,1
30,178,271,336,5,9,1,1,1
30,179,280,369,7,10,1,1,1
30,180,292,385,5,8,1,1,1
30,184,319,347,5,9,1,1,1
30,185,321,315,5,9,1,1,1
30,186,313,300,6,7,1,1,1
30,187,321,287,5,9,1,1,1
30,188,251,35,8,17,1,1,1
30,189,247,71,7,11,1,1,1
30,190,255,76,7,11,1,1,1
30,191,305,395,6,6,1,1,1
30,192,282,289,6,11,1,1,1
30,193,266,289,5,8,1,1,1
30,194,282,316,6,10,1,1,1
35,0,175,90,6,6,1,1,1
35,1,157,8,7,10,1,1,1
35,2,153,1,4,5,1,1,1
35,4,173,248,9,6,1,1,1
35,5,389,376,5,8,1,1,1
35,6,252,251,7,12,1,1,1
35,7,259,258,6,10,1,1,1
35,12,214,30,7,10,1,1,1
35,13,205,7,6,8,1,1,1
35,15,326,387,7,11,1,1,1
35,18,205,30,5,7,1,1,1
35,51,283,183,7,9,1,1,1
35,73,371,303,7,12,1,1,1
35,153,160,39,6,9,1,1,1
35,154,172,74,6,8,1,1,1
35,155,174,28,5,8,1,1,1
35,156,178,106,7,9,1,1,1
35,157,179,130,6,10,1,1,1
35,158,184,160,7,10,1,1,1
35,159,195,190,6,9,1,1,1
35,161,231,314,7,10,1,1,1
35,163,246,366,7,10,1,1,1
35,164,198,332,6,8,1,1,1
35,165,202,46,5,7,1,1,1
35,166,204,42,5,6,1,1,1
35,167,211,75,5,8,1,1,1
35,168,219,113,5,8,1,1,1
35,169,226,52,11,32,1,1,1
35,170,233,114,6,11,1,1,1
35,171,232,154,6,8,1,1,1
35,172,236,149,6,9,1,1,1
35,175,257,295,6,10,1,1,1
35,176,265,310,5,9,1,1,1
35,177,274,329,6,9,1,1,1
35,178,272,341,5,9,1,1,1
35,179,281,375,7,10,1,1,1
35,180,293,392,5,7,1,1,1
35,184,318,341,5,9,1,1,1
35,185,320,308,5,10,1,1,1
35,186,312,292,6,9,1,1,1
35,187,319,281,6,10,1,1,1
35,188,250,29,8,16,1,1,1
35,189,246,63,7,11,1,1,1
35,190,254,70,7,11,1,1,1
35,192,283,296,7,11,1,1,1
35,193,267,295,5,8,1,1,1
35,194,283,322,6,10,1,1,1
40,0,175,91,6,6,1,1,1
40,1,158,11,7,10,1,1,1
40,2,153,2,4,6,1,1,1
40,4,177,248,9,5,1,1,1
40,5,389,373,4,7,1,1,1
40,6,253,256,7,13,1,1,1
40,7,260,264,6,9,1,1,1
40,9,261,244,6,9,1,1,1
40,12,216,36,6,10,1,1,1
40,13,206,12,6,9,1,1,1
40,15,325,380,7,12,1,1,1
40,18,206,36,6,7,1,1,1
40,40,322,387,5,10,1,1,1
40,51,282,178,6,9,1,1,1
40,73,371,300,7,11,1,1,1
40,153,160,40,6,10,1,1,1
40,154,172,75,6,8,1,1,1
40,155,173,24,5,8,1,1,1
40,156,179,108,6,9,1,1,1
40,157,179,132,7,10,1,1,1
40,158,185,163,7,9,1,1,1
40,159,195,193,7,9,1,1,1
40,161,231,311,6,10,1,1,1
40,163,246,363,6,10,1,1,1
40,164,199,332,5,8,1,1,1
40,165,203,51,5,7,1,1,1
40,166,205,47,5,6,1,1,1
40,167,212,81,5,8,1,1,1
40,168,220,119,5,8,1,1,1
40,169,227,59,11,31,1,1,1
40,170,235,121,6,11,1,1,1
40,171,233,158,6,9,1,1,1
40,172,237,155,6,8,1,1,1
40,175,258,301,6,9,1,1,1
40,176,266,314,5,9,1,1,1
40,177,276,335,6,9,1,1,1
40,178,273,346,5,8,1,1,1
40,179,282,381,7,10,1,1,1
40,184,317,335,5,9,1,1,1
40,185,318,302,6,10,1,1,1
40,186,311,286,6,9,1,1,1
40,187,318,276,6,9,1,1,1
40,188,249,23,7,16,1,1,1
40,189,245,56,6,10,1,1,1
40,190,253,65,6,10,1,1,1
40,192,285,303,6,10,1,1,1
40,193,269,301,5,8,1,1,1
40,194,285,329,6,9,1,1,1
45,0,176,92,5,7,1,1,1
45,1,159,14,7,10,1,1,1
45,2,153,4,5,6,1,1,1
45,4,181,247,9,5,1,1,1
45,5,388,369,5,7,1,1,1
45,6,254,261,8,13,1,1,1
45,7,262,270,5,9,1,1,1
45,9,263,251,6,9,1,1,1
45,12,217,43,7,9,1,1,1
45,13,208,18,5,8,1,1,1
45,15,324,374,7,13,1,1,1
45,18,208,42,5,7,1,1,1
45,40,320,381,6,9,1,1,1
45,51,281,173,6,8,1,1,1
45,73,371,296,6,11,1,1,1
45,153,160,41,6,10,1,1,1
45,154,172,76,6,8,1,1,1
45,155,172,21,6,8,1,1,1
45,156,179,109,6,9,1,1,1
45,157,180,135,6,9,1,1,1
45,158,186,165,6,10,1,1,1
45,159,196,196,7,10,1,1,1
45,161,230,308,7,10,1,1,1
45,163,245,359,6,11,1,1,1
45,164,199,333,5,8,1,1,1
45,165,204,56,6,6,1,1,1
45,166,206,52,6,6,1,1,1
45,167,213,87,6,7,1,1,1
45,168,221,125,6,8,1,1,1
45,169,228,65,12,31,1,1,1
45,170,236,129,6,10,1,1,1
45,171,234,163,6,9,1,1,1
45,172,239,160,5,9,1,1,1
45,175,260,307,5,9,1,1,1
45,176,267,319,5,9,1,1,1
45,177,277,341,6,9,1,1,1
45,178,274,351,6,9,1,1,1
45,179,284,387,6,10,1,1,1
45,184,315,329,6,9,1,1,1
45,185,317,296,6,10,1,1,1
45,186,310,281,5,9,1,1,1
45,187,317,271,6,9,1,1,1
45,188,248,18,7,15,1,1,1
45,189,243,48,7,11,1,1,1
45,190,252,59,6,10,1,1,1
45,192,287,310,6,11,1,1,1
45,193,270,306,5,8,1,1,1
45,194,286,336,6,9,1,1,1
50,0,176,93,6,7,1,1,1
50,1,159,17,7,10,1,1,1
50,2,153,5,6,7,1,1,1
50,4,184,246,10,6,1,1,1
50,5,387,365,5,8,1,1,1
50,6,256,267,7,12,1,1,1
50,7,263,275,5,9,1,1,1
50,9,264,258,7,9,1,1,1
50,12,219,49,6,10,1,1,1
50,13,209,24,6,9,1,1,1
50,15,323,368,7,13,1,1,1
50,18,210,48,5,7,1,1,1
50,40,319,374,5,10,1,1,1
50,51,280,167,6,9,1,1,1
50,52,297,181,6,10,1,1,1
50,73,370,293,6,10,1,1,1
50,74,379,314,6,10,1,1,1
50,153,161,43,5,9,1,1,1
50,154,172,77,6,8,1,1,1
50,155,171,17,6,9,1,1,1
50,156,180,111,6,9,1,1,1
50,157,180,137,7,9,1,1,1
50,158,186,167,7,10,1,1,1
50,159,197,200,6,9,1,1,1
50,161,230,304,6,10,1,1,1
50,163,244,356,7,10,1,1,1
50,164,199,334,5,8,1,1,1
50,165,205,61,6,6,1,1,1
50,166,207,57,6,6,1,1,1
50,167,215,92,5,8,1,1,1
50,168,222,131,6,8,1,1,1
50,169,230,71,11,31,1,1,1
50,170,238,136,6,10,1,1,1
50,171,235,168,6,9,1,1,1
50,172,240,165,5,9,1,1,1
50,175,261,313,6,10,1,1,1
50,176,268,324,5,9,1,1,1
50,177,278,347,7,9,1,1,1
50,178,275,356,6,8,1,1,1
50,179,285,393,6,8,1,1,1
50,184,314,323,6,9,1,1,1
50,185,316,290,5,10,1,1,1
50,186,308,275,6,9,1,1,1
50,187,316,266,6,8,1,1,1
50,188,246,12,8,16,1,1,1
50,189,242,41,6,10,1,1,1
50,190,251,53,6,10,1,1,1
50,192,288,317,6,11,1,1,1
50,193,271,312,5,8,1,1,1
50,194,288,343,6,9,1,1,1
55,0,177,95,5,6,1,1,1
55,1,160,20,7,10,1,1,1
55,2,154,6,5,8,1,1,1
55,4,188,246,9,5,1,1,1
55,5,386,362,5,7,1,1,1
55,6,257,272,7,13,1,1,1
55,7,264,281,5,9,1,1,1
55,9,266,265,6,10,1,1,1
55,12,220,55,7,10,1,1,1
55,13,211,31,5,8,1,1,1
55,15,321,362,7,13,1,1,1
55,18,211,54,6,8,1,1,1
55,23,215,2,5,9,1,1,1
55,40,318,367,5,10,1,1,1
55,51,279,162,6,9,1,1,1
55,52,296,175,6,9,1,1,1
55,73,370,289,6,10,1,1,1
55,74,379,311,5,9,1,1,1
55,79,304,22,5,7,1,1,1
55,153,161,44,6,10,1,1,1
55,154,173,78,6,9,1,1,1
55,155,170,14,6,9,1,1,1
55,156,180,113,6,9,1,1,1
55,157,181,139,6,10,1,1,1
55,158,187,170,6,10,1,1,1
55,159,197,203,7,10,1,1,1
55,161,229,301,6,10,1,1,1
55,163,244,353,6,10,1,1,1
55,164,199,335,6,8,1,1,1
55,165,208,66,5,5,1,1,1
55,166,209,63,5,5,1,1,1
55,167,216,98,5,8,1,1,1
55,168,224,137,5,8,1,1,1
55,169,231,78,11,30,1,1,1
55,170,240,142,6,11,1,1,1
55,171,236,173,6,9,1,1,1
55,172,241,171,6,8,1,1,1
55,175,262,319,6,9,1,1,1
55,176,269,329,5,8,1,1,1
55,177,280,352,6,10,1,1,1
