15,1,37,418,10,8,1,1,1
15,2,53,421,10,8,1,1,1
15,3,69,413,9,8,1,1,1
15,4,98,410,9,9,1,1,1
15,5,115,422,9,8,1,1,1
15,8,177,425,11,8,1,1,1
15,9,209,430,9,7,1,1,1
15,10,220,426,10,8,1,1,1
15,11,254,423,9,8,1,1,1
15,12,284,429,10,9,1,1,1
15,13,271,439,9,8,1,1,1
15,14,287,435,9,7,1,1,1
15,15,345,454,10,9,1,1,1
15,16,400,468,8,9,1,1,1
15,17,425,479,11,9,1,1,1
15,18,505,506,9,8,1,1,1
15,19,496,512,9,8,1,1,1
15,20,550,531,9,9,1,1,1
15,21,545,538,9,8,1,1,1
15,22,561,551,11,9,1,1,1
15,23,603,571,9,8,1,1,1
15,24,631,578,8,7,1,1,1
15,25,678,617,7,7,1,1,1
15,26,695,617,9,9,1,1,1
15,27,714,630,9,8,1,1,1
15,28,729,641,10,9,1,1,1
15,29,728,646,10,10,1,1,1
15,30,742,644,10,10,1,1,1
15,31,767,660,10,9,1,1,1
15,32,773,668,11,10,1,1,1
15,33,815,699,11,8,1,1,1
15,34,910,755,9,8,1,1,1
15,35,932,759,10,8,1,1,1
15,39,987,825,10,9,1,1,1
15,40,973,812,10,10,1,1,1
15,41,965,813,10,9,1,1,1
15,42,907,783,9,8,1,1,1
15,43,900,779,9,9,1,1,1
15,44,911,772,10,8,1,1,1
15,45,903,771,9,8,1,1,1
15,46,842,738,9,9,1,1,1
15,47,728,667,10,8,1,1,1
15,48,701,652,8,8,1,1,1
15,49,666,630,9,8,1,1,1
15,50,628,603,10,9,1,1,1
15,51,616,610,8,8,1,1,1
15,52,599,590,10,9,1,1,1
15,53,514,550,12,10,1,1,1
15,54,500,533,9,9,1,1,1
15,55,454,515,15,12,1,1,1
15,56,459,514,10,8,1,1,1
15,57,420,505,11,10,1,1,1
15,58,417,495,12,10,1,1,1
15,59,397,497,10,9,1,1,1
15,60,366,481,15,11,1,1,1
